,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,entities.media,extended_entities.media,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
222,Mon Nov 29 15:49:19 +0000 2021,1465347146761129984,1465347146761129984,"Drama about ""mild"" presentation of Omicron.
This below is my expectation.

♦️Unvaccinated &gt;20 in serious trouble
♦️Vaccinated with 2 MRNA &lt;60 fine
♦️Vaxd with 2 MRNA &gt;60 *some* severe cases
♦️Vaxd 3 MRNA fine x2
♦️Infected plus MRNA absolutely fine

Will adjust if data changes https://t.co/1IOXH4zjZ2",False,"[0, 286]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,3,18,False,False,en,[],[],[],"[{'url': 'https://t.co/1IOXH4zjZ2', 'expanded_url': 'https://twitter.com/macroliter/status/1465300324617494535', 'display_url': 'twitter.com/macroliter/sta…', 'indices': [287, 310]}]",en,recent,2824286557,2824286557,Juli798686,juli_bg_bs,"LA, CA",,,[],False,520,911,8,Sun Sep 21 13:20:47 +0000 2014,11623,,,True,False,25220,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1465160883156389890/iRjxV-1__normal.jpg,https://pbs.twimg.com/profile_images/1465160883156389890/iRjxV-1__normal.jpg,https://pbs.twimg.com/profile_banners/2824286557/1638156404,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,1.4653003246174945e+18,1465300324617494535,Mon Nov 29 12:43:16 +0000 2021,1.4653003246174945e+18,1465300324617494535,Safest bet for now is to assume #Omicron is just as dangerous as Delta.  😷 💉,False,"[0, 76]","[{'text': 'Omicron', 'indices': [32, 40]}]",[],[],[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,9.991000312391188e+17,999100031239118853,Jeremy Kamil,macroliter,"Shreveport, LA","Virologist, Associate Professor @LSUHS. I study cytomegalovirus. SARS-CoV-2 dilettante. (he, him). Opinions my own, not my employer's. #LoveVirology",https://t.co/2YTwQq7295,[],False,15536.0,8232.0,227.0,Wed May 23 01:29:44 +0000 2018,196621.0,,,True,False,31211.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1122179088611934208/xHfEpuSR_normal.jpg,https://pbs.twimg.com/profile_images/1122179088611934208/xHfEpuSR_normal.jpg,https://pbs.twimg.com/profile_banners/999100031239118853/1546054558,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,8.0,107.0,False,False,en,"[{'url': 'https://t.co/2YTwQq7295', 'expanded_url': 'http://bit.ly/2QZYuzR', 'display_url': 'bit.ly/2QZYuzR', 'indices': [0, 23]}]",,,,,,,,,,,,,,,
223,Mon Nov 29 15:48:18 +0000 2021,1465346890464124937,1465346890464124937,Connection? 100s of thousands protest worldwide. Enter New variant. Political faction adds bans/mandates. WHO criticizes bans and doctor in S. Africa who found variant says symptoms are mild. https://t.co/rXfM2Pkrw3 https://t.co/FrP10smWRe,False,"[0, 215]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],"[{'url': 'https://t.co/rXfM2Pkrw3', 'expanded_url': 'https://buff.ly/3cXTtSv', 'display_url': 'buff.ly/3cXTtSv', 'indices': [192, 215]}]",en,recent,26855173,26855173,HealthyLife.Net,PositiveRadio,"Los Angeles, CA","Where Positive People & Radio Unite! Broadcasting Live, On Demand and Podcasts since 2002. Listen at:  https://t.co/IHyaD4WifA",http://t.co/qNr1QTYVOu,"[{'url': 'https://t.co/IHyaD4WifA', 'expanded_url': 'http://www.healthylife.net/HRNlivestreamplayer.htm', 'display_url': 'healthylife.net/HRNlivestreamp…', 'indices': [103, 126]}]",False,3213,2265,60,Thu Mar 26 21:22:45 +0000 2009,330,,,False,False,48909,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/453890066717220864/jE_H-2Pu_normal.jpeg,https://pbs.twimg.com/profile_images/453890066717220864/jE_H-2Pu_normal.jpeg,https://pbs.twimg.com/profile_banners/26855173/1399730919,FF0000,65B0DA,7AC3EE,3D1957,True,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/qNr1QTYVOu', 'expanded_url': 'http://www.HealthyLife.net', 'display_url': 'HealthyLife.net', 'indices': [0, 22]}]",False,"[{'id': 1465346888056586250, 'id_str': '1465346888056586250', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/media/FFX1Ox9WQAoQBr_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFX1Ox9WQAoQBr_.jpg', 'url': 'https://t.co/FrP10smWRe', 'display_url': 'pic.twitter.com/FrP10smWRe', 'expanded_url': 'https://twitter.com/PositiveRadio/status/1465346890464124937/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 300, 'h': 300, 'resize': 'fit'}, 'large': {'w': 300, 'h': 300, 'resize': 'fit'}, 'small': {'w': 300, 'h': 300, 'resize': 'fit'}}}]","[{'id': 1465346888056586250, 'id_str': '1465346888056586250', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/media/FFX1Ox9WQAoQBr_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFX1Ox9WQAoQBr_.jpg', 'url': 'https://t.co/FrP10smWRe', 'display_url': 'pic.twitter.com/FrP10smWRe', 'expanded_url': 'https://twitter.com/PositiveRadio/status/1465346890464124937/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 300, 'h': 300, 'resize': 'fit'}, 'large': {'w': 300, 'h': 300, 'resize': 'fit'}, 'small': {'w': 300, 'h': 300, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Mon Nov 29 15:47:10 +0000 2021,1465346608447426567,1465346608447426567,Now I'm hearing omicron has been around for a few months?,False,"[0, 57]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],[],en,recent,1432698397786456064,1432698397786456064,GiancarloC 🇪🇸🏳️‍🌈🇪🇺🏳️‍⚧️ The Jackal 🎮💾💻,GCarini85,"Santa Clarita, CA","AC Milan fan, Techie (Kali/Ubuntu user), Social Democrat. @PSOE ProChoice. Alternative/Emo Fan They/Them. Furry Gaymer/VR Gaymer. Vaxxed w/Pfizer. Possibly NSFW",https://t.co/xRQJBz2pps,[],False,236,391,1,Tue Aug 31 13:35:01 +0000 2021,2011,,,False,False,9131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1465154131815919616/iPeVt0r6_normal.jpg,https://pbs.twimg.com/profile_images/1465154131815919616/iPeVt0r6_normal.jpg,https://pbs.twimg.com/profile_banners/1432698397786456064/1638155114,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/xRQJBz2pps', 'expanded_url': 'https://www.instagram.com/giancarlo_c85/', 'display_url': 'instagram.com/giancarlo_c85/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Mon Nov 29 15:46:28 +0000 2021,1465346428687974404,1465346428687974404,U.S. does not impose new Omicron testing for passengers from southern Africa https://t.co/XzOCaT43D5,False,"[0, 100]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],"[{'url': 'https://t.co/XzOCaT43D5', 'expanded_url': 'https://www.reuters.com/world/us/us-does-not-impose-new-omicron-testing-passengers-southern-africa-2021-11-29/', 'display_url': 'reuters.com/world/us/us-do…', 'indices': [77, 100]}]",en,recent,25458792,25458792,Emily Alpert Reyes,AlpertReyes,Los Angeles,"L.A. Times reporter covering public health. Unable to keep plants alive, somehow raising humans. Reach me at emily.alpert@latimes.com.",https://t.co/9Ps869XBco,[],False,16793,3833,598,Fri Mar 20 04:19:07 +0000 2009,5626,,,True,True,967,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/955240465175003137/XQS_1ax3_normal.jpg,https://pbs.twimg.com/profile_images/955240465175003137/XQS_1ax3_normal.jpg,https://pbs.twimg.com/profile_banners/25458792/1496177808,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/9Ps869XBco', 'expanded_url': 'http://www.latimes.com', 'display_url': 'latimes.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Mon Nov 29 15:46:06 +0000 2021,1465346340116967429,1465346340116967429,"Omicron Fears Shake Global Film, TV Industry As Countries Tighten Restrictions https://t.co/1T8Z977ET6",False,"[0, 102]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,8,20,False,False,en,[],[],[],"[{'url': 'https://t.co/1T8Z977ET6', 'expanded_url': 'http://thr.cm/xWycyEa', 'display_url': 'thr.cm/xWycyEa', 'indices': [79, 102]}]",en,recent,17446621,17446621,The Hollywood Reporter,THR,"Hollywood, CA","The Hollywood Reporter is the premier destination & most widely trusted resource for entertainment news, reviews, videos & more.",https://t.co/HynB1A3ItS,[],False,3329104,2737,21298,Mon Nov 17 18:10:33 +0000 2008,1323,,,False,True,453666,,False,False,False,778185,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/528317230367268865/Po8lHinI_normal.jpeg,https://pbs.twimg.com/profile_images/528317230367268865/Po8lHinI_normal.jpeg,https://pbs.twimg.com/profile_banners/17446621/1578290704,1F6ADB,FFFFFF,E3E3E3,252525,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/HynB1A3ItS', 'expanded_url': 'http://hollywoodreporter.com', 'display_url': 'hollywoodreporter.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Mon Nov 29 15:46:04 +0000 2021,1465346328863539204,1465346328863539204,Global markets rise as investors reconsider the unknowns of Omicron. https://t.co/GFWAlsRIde https://t.co/MTUUktle5s,False,"[0, 92]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],"[{'url': 'https://t.co/GFWAlsRIde', 'expanded_url': 'http://dlvr.it/SDPqZD', 'display_url': 'dlvr.it/SDPqZD', 'indices': [69, 92]}]",en,recent,727138302621548544,727138302621548544,George Romo,Gromo58,"Long Beach, CA",Creator and Startup founder. Music and entertainment: both can save lives. Directing a company that produces the ads you skip on #Youtube,,[],False,26,139,9,Mon May 02 14:10:55 +0000 2016,21,,,False,False,4178,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/759966317055270912/8kPs6uyZ_normal.jpg,https://pbs.twimg.com/profile_images/759966317055270912/8kPs6uyZ_normal.jpg,https://pbs.twimg.com/profile_banners/727138302621548544/1470027443,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,False,"[{'id': 1465346327139663881, 'id_str': '1465346327139663881', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/FFX0uIYVQAkMI8t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFX0uIYVQAkMI8t.jpg', 'url': 'https://t.co/MTUUktle5s', 'display_url': 'pic.twitter.com/MTUUktle5s', 'expanded_url': 'https://twitter.com/Gromo58/status/1465346328863539204/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}, 'large': {'w': 1050, 'h': 550, 'resize': 'fit'}}}]","[{'id': 1465346327139663881, 'id_str': '1465346327139663881', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/FFX0uIYVQAkMI8t.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FFX0uIYVQAkMI8t.jpg', 'url': 'https://t.co/MTUUktle5s', 'display_url': 'pic.twitter.com/MTUUktle5s', 'expanded_url': 'https://twitter.com/Gromo58/status/1465346328863539204/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1050, 'h': 550, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 356, 'resize': 'fit'}, 'large': {'w': 1050, 'h': 550, 'resize': 'fit'}}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Mon Nov 29 15:44:17 +0000 2021,1465345881012457473,1465345881012457473,"Paul Simon has written some wonderful songs but, in my opinion, Kodachrome is not one of them and it would be nice if I didn’t feel the need to sing it every time I see the word omicron.",False,"[0, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,4,181,False,False,en,[],[],[],[],en,recent,132022097,132022097,Andy Daly,TVsAndyDaly,Los Angeles,"- Podcasts: https://t.co/IKtxZQkRaM
- Inside Job: Netflix
- Review Complete Series DVD: https://t.co/WzEKwuKcuN…
- Comedy albums: https://t.co/pSNiQBE3fW",https://t.co/uYFiveD4CD,"[{'url': 'https://t.co/IKtxZQkRaM', 'expanded_url': 'http://CBBWorld.com', 'display_url': 'CBBWorld.com', 'indices': [12, 35]}, {'url': 'https://t.co/WzEKwuKcuN', 'expanded_url': 'http://amazon.com/dp/B084Z4JQF4/', 'display_url': 'amazon.com/dp/B084Z4JQF4/', 'indices': [88, 111]}, {'url': 'https://t.co/pSNiQBE3fW', 'expanded_url': 'https://astrecords.com/pages', 'display_url': 'astrecords.com/pages', 'indices': [130, 153]}]",False,154262,794,1518,Mon Apr 12 02:14:37 +0000 2010,7098,,,False,True,6818,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060060616293965824/DVZPb9g0_normal.jpg,https://pbs.twimg.com/profile_images/1060060616293965824/DVZPb9g0_normal.jpg,https://pbs.twimg.com/profile_banners/132022097/1636148897,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/uYFiveD4CD', 'expanded_url': 'http://www.andydaly.com', 'display_url': 'andydaly.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Mon Nov 29 15:40:24 +0000 2021,1465344901642547209,1465344901642547209,2/2 A travel band has been issued to and from South Africa and the USA. Experts say that the Omicron Variant could be vaccine resistant.,False,"[0, 136]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],[],en,recent,2853478806,2853478806,ZackAttack,ZGatelo93,Northridge CA,"Im a photographer for family and nature, please check out my photos and give feedbacks. It helps me a lot.",,[],False,187,2520,6,Sun Oct 12 20:20:57 +0000 2014,18079,,,True,False,7605,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1456382693130719235/9Io9DNju_normal.jpg,https://pbs.twimg.com/profile_images/1456382693130719235/9Io9DNju_normal.jpg,https://pbs.twimg.com/profile_banners/2853478806/1636063667,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Mon Nov 29 15:36:52 +0000 2021,1465344013980950533,1465344013980950533,This thread deserves another posting as “Omicron Hysteria” becomes yet another excuse for our “doctor neighbor” to not return our car… https://t.co/Qk8lBs1LzM,False,"[0, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,2,10,False,False,en,[],[],[],"[{'url': 'https://t.co/Qk8lBs1LzM', 'expanded_url': 'https://twitter.com/zigmanfreud/status/1450513938362167300', 'display_url': 'twitter.com/zigmanfreud/st…', 'indices': [135, 158]}]",en,recent,558360059,558360059,John Ziegler,Zigmanfreud,"Los Angeles, CA","@Mediaite Senior Columnist, Former Talk-show Host, Podcaster, Documentary Filmmaker, Author, Emmy-Winning Commentator, Conservative/Libertarian, Husband/Father",https://t.co/ZJafcne36s,[],False,54857,4582,605,Fri Apr 20 05:55:22 +0000 2012,339373,,,True,True,207016,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1391867358055002113/dIDaPUuR_normal.jpg,https://pbs.twimg.com/profile_images/1391867358055002113/dIDaPUuR_normal.jpg,https://pbs.twimg.com/profile_banners/558360059/1620682013,0051B3,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/ZJafcne36s', 'expanded_url': 'http://www.FramingPaterno.com', 'display_url': 'FramingPaterno.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,1.4505139383621673e+18,1450513938362167300,Tue Oct 19 17:27:26 +0000 2021,1.4505139383621673e+18,1450513938362167300,"Here’s an allegory for what actually happened with COVID which most readers will really like/hate:

A neighbor, who’s a doctor but we don’t know that well, knocked frantically on our door &amp; shouted that they needed to borrow our car (freedom) to take their kid to a hospital…
1/4",False,"[0, 283]",[],[],[],[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,558360059.0,558360059,John Ziegler,Zigmanfreud,"Los Angeles, CA","@Mediaite Senior Columnist, Former Talk-show Host, Podcaster, Documentary Filmmaker, Author, Emmy-Winning Commentator, Conservative/Libertarian, Husband/Father",https://t.co/ZJafcne36s,[],False,54857.0,4582.0,605.0,Fri Apr 20 05:55:22 +0000 2012,339373.0,,,True,True,207016.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1391867358055002113/dIDaPUuR_normal.jpg,https://pbs.twimg.com/profile_images/1391867358055002113/dIDaPUuR_normal.jpg,https://pbs.twimg.com/profile_banners/558360059/1620682013,0051B3,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,False,46.0,146.0,False,False,en,"[{'url': 'https://t.co/ZJafcne36s', 'expanded_url': 'http://www.FramingPaterno.com', 'display_url': 'FramingPaterno.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,
231,Mon Nov 29 15:35:22 +0000 2021,1465343637676445700,1465343637676445700,"Day 615 of the pandemic. The United States is now on high alert for the Omicron Variant of COVID-19. The W.H.O is considering this new strain a variant of concern, and that the has already has so far made its way to Europe with 2 confirmed cases is Great Britain. 1/2",False,"[0, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],[],en,recent,2853478806,2853478806,ZackAttack,ZGatelo93,Northridge CA,"Im a photographer for family and nature, please check out my photos and give feedbacks. It helps me a lot.",,[],False,187,2520,6,Sun Oct 12 20:20:57 +0000 2014,18079,,,True,False,7605,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1456382693130719235/9Io9DNju_normal.jpg,https://pbs.twimg.com/profile_images/1456382693130719235/9Io9DNju_normal.jpg,https://pbs.twimg.com/profile_banners/2853478806/1636063667,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Mon Nov 29 15:34:44 +0000 2021,1465343479060439040,1465343479060439040,"CALIFORNIA TODAY

What to Know About Omicron
California officials are watching for evidence of the new coronavirus variant and increasing testing at airports. https://t.co/OI7cgYKdXr",False,"[0, 182]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],[],[],"[{'url': 'https://t.co/OI7cgYKdXr', 'expanded_url': 'https://www.nytimes.com/2021/11/29/us/omicron-variant-california.html?smid=tw-share', 'display_url': 'nytimes.com/2021/11/29/us/…', 'indices': [159, 182]}]",en,recent,32540713,32540713,Stuart Falk,stufalk,"Los Angeles, California","New York (hometown), Miami, Paris, Monaco, San Francisco and Los Angeles (current). Marketing Professional: digital media, travel, advertising, international.",https://t.co/aLiuidi8a9,[],False,1639,4973,78,Fri Apr 17 19:47:39 +0000 2009,33095,,,True,False,94712,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/143261611/SFalk_Portrait_004-2_normal.jpg,https://pbs.twimg.com/profile_images/143261611/SFalk_Portrait_004-2_normal.jpg,https://pbs.twimg.com/profile_banners/32540713/1393363753,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/aLiuidi8a9', 'expanded_url': 'http://www.Facebook.com/stufalk', 'display_url': 'Facebook.com/stufalk', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
